numero_de_cliente	foto_mes	prob
249717234	202104	7.546338024089911e-6
249726713	202104	2.578699343400703e-7
249732836	202104	1.3752887696628427e-6
249739113	202104	5.472188347616322e-7
249757635	202104	0.000026640863896400026
249767038	202104	0.5628605460746208
249768865	202104	0.003388169440791577
249773972	202104	8.368549437365455e-8
249776372	202104	2.7458908588645232e-6
249783886	202104	3.496312446478052e-8
249787755	202104	3.3101426423721996e-6
249794604	202104	0.01164076121227957
249797738	202104	1.3653047489544053e-6
249801461	202104	1.5125884470988864e-8
249803502	202104	0.00008573291306965885
249803647	202104	9.85494171041565e-7
249805031	202104	5.851272339594511e-6
249806636	202104	0.0006436835275811165
249809121	202104	0.006732185077612913
249813127	202104	4.1003225947720815e-8
249832452	202104	4.449551919374052e-6
249834134	202104	3.88964320149768e-7
249836244	202104	1.1333295310151338e-6
249843690	202104	8.06307829773733e-7
249851709	202104	5.514536075087373e-7
249853750	202104	1.426220827811261e-7
249854408	202104	8.209787546368082e-6
249860531	202104	9.466933456129515e-8
249860607	202104	1.273555306322928e-7
249865783	202104	0.000012423530736524244
249885988	202104	1.985830085433021e-6
249905817	202104	0.00002860344697991162
249912529	202104	2.2525898916623566e-8
249914502	202104	3.4067975876868323e-6
249924049	202104	3.4739904795567656e-9
249929301	202104	3.1986829616775765e-8
249933605	202104	1.114439626590786e-7
249934476	202104	0.00003193585155502426
249934920	202104	5.623379168658598e-7
249940317	202104	0.00008085350267648528
249943742	202104	0.000020803180770283386
249946440	202104	1.4043009072625714e-7
249952273	202104	2.3593935746389978e-7
249952495	202104	0.000014435027605606137
249953443	202104	1.5121393619955227e-6
249955262	202104	0.06427310412250044
249964963	202104	6.204070967455991e-7
249970727	202104	2.5252679684567465e-6
249973716	202104	0.00021772441685680426
249986329	202104	6.314377066435644e-7
249992162	202104	1.0942525793342344e-6
249996107	202104	0.00001217097757268516
250012879	202104	0.00004267743979329479
250014775	202104	4.706562400438906e-7
250015433	202104	4.184867874287092e-8
250018490	202104	6.67022090114829e-6
250019293	202104	0.00006857533875564415
250031180	202104	3.0572664481240865e-7
250031915	202104	3.4967241571532447e-7
250035629	202104	7.961408248223175e-6
250037235	202104	4.7380990701282965e-8
250041906	202104	5.371345114349452e-8
250045911	202104	3.73595434204141e-6
250047517	202104	0.000016965011104473997
250051018	202104	0.000024366998095776895
250052769	202104	5.964658343800668e-6
250057218	202104	3.0381750634927307e-7
250059549	202104	3.436532169516669e-7
250062179	202104	1.4650850363896879e-8
250069976	202104	6.87940573836603e-8
250072529	202104	4.949082456405467e-7
250073845	202104	4.5009601867893666e-7
250079677	202104	7.691363324845473e-6
250080403	202104	6.48431198889165e-7
250083255	202104	3.8702038199881244e-8
250095433	202104	5.616697809164005e-6
250110087	202104	0.00035689513753059046
250110164	202104	2.862567594383222e-6
250110668	202104	0.000027805471471064323
250123358	202104	7.211685889404907e-7
250130651	202104	0.11647947235746771
250133794	202104	0.001424997050033763
250142538	202104	6.140728504266035e-8
250146185	202104	2.518206037639114e-6
250146697	202104	6.695612004500692e-7
250147355	202104	1.2495682104144316e-6
250147432	202104	7.043792010781631e-7
250149763	202104	0.00001405786348341892
250153119	202104	2.5861436966450093e-8
250156979	202104	2.88049801760837e-8
250165151	202104	2.0703227052186978e-7
250174554	202104	0.000020151294328910142
250175946	202104	2.106522178541314e-7
250179225	202104	0.00003053006628610667
250179882	202104	1.3065546814071516e-8
250181488	202104	0.00008651401521315831
250190310	202104	0.00004214427302509886
250193008	202104	1.5123832480734292e-6
250194024	202104	6.975077124224239e-6
250194392	202104	8.370462424265845e-6
250200369	202104	1.9844565624142294e-7
250200514	202104	0.00001035133519840729
250200813	202104	7.087363713719901e-6
250211095	202104	1.5342829598543128e-7
250216928	202104	1.258590810677163e-7
250217073	202104	1.925442698254255e-6
250221736	202104	1.2605425068648696e-6
250222248	202104	2.0850448548792298e-8
250227355	202104	4.75168098370622e-6
250230199	202104	2.4859185712554886e-7
250237782	202104	6.81451921483416e-8
250240480	202104	0.00002974918031909567
250249088	202104	0.00020822404690307042
250252735	202104	1.9706108998523867e-6
250254118	202104	9.668922588247906e-7
250257620	202104	7.89324310099753e-7
250262359	202104	0.000037044848170897204
250263162	202104	0.0004324130726642754
250263820	202104	5.975368114910421e-7
250272496	202104	1.1154537144196384e-7
250272786	202104	0.00001127212866630571
250274101	202104	1.464512365372801e-7
250280301	202104	5.181191706961601e-7
250294084	202104	2.159550362803553e-6
250298098	202104	2.6570535003910893e-6
250339593	202104	6.763416579937863e-8
250341557	202104	8.30909838071193e-7
250346083	202104	6.968741733724952e-7
250347688	202104	1.078543954184896e-6
250352863	202104	1.496494087374315e-8
250354759	202104	0.0002753701487450524
250355929	202104	0.000025938761068195405
250359576	202104	9.827042884406625e-6
250371967	202104	0.0037415482722063364
250379482	202104	3.331711284058946e-7
250380284	202104	1.9451684704345522e-7
250391224	202104	5.70955041641996e-6
250392462	202104	5.08749988024019e-6
250394290	202104	7.570167010956875e-8
250394435	202104	0.0001511288839454408
250394939	202104	4.630646801828955e-8
250405588	202104	3.4342779721183487e-6
250416817	202104	1.6245459771218208e-6
250417842	202104	0.00033491992215565157
250423752	202104	7.1381337137207404e-6
250424187	202104	5.2356484139175214e-8
250425648	202104	0.00001934365124398651
250431045	202104	0.00006416969124115203
250440737	202104	1.0869775456712481e-7
250441617	202104	9.653874197552242e-7
250450584	202104	0.00006982695383424957
250472684	202104	6.33647594960099e-6
250480413	202104	9.412022517274062e-6
250483624	202104	0.002839141563507891
250488508	202104	2.35595990474184e-7
250504409	202104	1.7604976633465614e-6
250507398	202104	4.8057025566556446e-8
250510456	202104	1.2028657982969837e-7
250510968	202104	1.2886641791220022e-8
250523658	202104	9.479235760154864e-7
250523735	202104	1.906664035446075e-7
250526647	202104	9.152947166935054e-7
250526724	202104	4.601194486034504e-6
250528688	202104	4.169949021435576e-6
250529055	202104	3.140320995022785e-6
250530293	202104	2.4748449912041843e-6
250533795	202104	0.001445135866908083
250534819	202104	5.114544473251031e-7
250538756	202104	1.9661737886629127e-6
250539918	202104	6.041552376392169e-7
250547578	202104	1.5638900851754105e-6
250552830	202104	4.974583205641826e-7
250562821	202104	6.857458341380046e-8
250578936	202104	7.724450998906863e-6
250585571	202104	2.9397492524854794e-6
250586519	202104	2.5701057979659703e-6
250591703	202104	0.0003115132051181883
250594982	202104	3.242819953567329e-8
250595785	202104	1.4963984803395765e-6
250596075	202104	4.4793036696548465e-7
250596801	202104	2.525375230279528e-7
250597313	202104	0.000015322834471017368
250600960	202104	1.8106975340142172e-7
250605844	202104	1.2643848798956471e-6
250609781	202104	2.8904103216283466e-8
250611387	202104	0.00002356373795972494
250613872	202104	1.147139498448151e-7
250620072	202104	1.6623908879147656e-6
250622762	202104	2.6106906706097335e-7
250623274	202104	1.2371641361029862e-6
250623419	202104	1.1312580745776725e-7
250623932	202104	0.000027785967453405564
250625904	202104	2.372760914399258e-8
250630789	202104	1.145553846191477e-7
250631592	202104	4.5764069247027824e-6
250648142	202104	6.243886344626171e-7
250649824	202104	1.0355708391336847e-6
250652377	202104	5.436503909296769e-8
250652446	202104	8.874382228941475e-7
250654564	202104	4.86796839545948e-7
250655879	202104	2.50882019581999e-7
250657476	202104	0.000012875752448408819
250664410	202104	1.9422158166226758e-7
250666229	202104	4.841339661984828e-7
250674837	202104	0.0001434211688178656
250677023	202104	0.004327300396894255
250680524	202104	0.000023088484545026024
250683078	202104	0.006261940658459889
250687382	202104	6.275419370303638e-6
250687450	202104	7.914031676419824e-7
250696349	202104	1.5842908622476683e-6
250700362	202104	0.9798664785453125
250703718	202104	5.419555151704542e-6
250707945	202104	3.4314997932301956e-8
250723915	202104	2.5836587464290597e-8
250728287	202104	4.2632046658893155e-6
250734931	202104	1.8744657948916456e-8
250736383	202104	0.013532726817692417
250737988	202104	2.958491146856254e-6
250738723	202104	2.516195709612143e-7
250739158	202104	5.732402367348147e-8
250743027	202104	2.1952666154460697e-6
250743385	202104	9.11046547129494e-9
250745068	202104	1.036096479382293e-6
250748637	202104	4.357867355467436e-8
250751114	202104	1.9954422831092636e-6
250752651	202104	2.9893065531207276e-7
250760525	202104	1.7359114837588674e-6
250764316	202104	0.0001252492740782011
250765845	202104	8.51521494574929e-7
250770004	202104	0.000016640896041598365
250771387	202104	4.721408435393307e-8
250773582	202104	1.2400164105563863e-7
250775256	202104	0.00003245283246387163
250781524	202104	1.0951319971863612e-7
250782549	202104	2.015166567185899e-6
250786417	202104	9.948001395867939e-8
250788091	202104	0.00005066693071874251
250789116	202104	4.969685114892654e-8
250791883	202104	2.499033807886843e-7
250799910	202104	7.216570259303558e-8
250802677	202104	2.225461015875688e-6
250813104	202104	0.00004734560197572333
250814786	202104	0.000011620082279340798
250817698	202104	0.00012082951249654266
250824778	202104	2.0244057216818585e-6
250828783	202104	9.469687963855809e-6
250829662	202104	7.577217082591664e-7
250829808	202104	2.8803890355486637e-7
250830320	202104	2.2350479565081942e-7
250837391	202104	1.6608284510181615e-7
250847895	202104	0.00001574077188629716
250857007	202104	3.5899976437726825e-6
250857886	202104	3.441016346873753e-8
250875896	202104	0.00015511398920583044
250876913	202104	0.002214898427102367
250878595	202104	0.000028015518543632815
250879176	202104	8.070854575273948e-8
250884650	202104	3.4138563829139307e-7
250885376	202104	1.7466031786559366e-6
250887784	202104	9.761784457359138e-7
250899739	202104	1.8733515442114778e-8
250914983	202104	3.4042689443813492e-6
250915060	202104	6.031908544560629e-7
250920602	202104	1.942397787879614e-6
250923881	202104	3.0335043939093356e-6
250943207	202104	1.3789811220220747e-6
250945248	202104	0.00005794742770514141
250951815	202104	5.227953137947199e-7
250968809	202104	2.9275732130725364e-6
250974710	202104	9.683187492103651e-7
250976751	202104	9.290215331451277e-7
250978066	202104	0.000027141654209425958
250978945	202104	2.4757501067041687e-6
250979236	202104	7.928320030700846e-8
250979594	202104	1.5847987924780976e-8
250981857	202104	1.0370280310368075e-6
250985504	202104	1.2764744390229045e-8
250991704	202104	5.291925163407069e-6
250991926	202104	6.132588301800911e-7
250994035	202104	0.000011608839438431587
250995128	202104	4.8649431123406626e-6
250996375	202104	4.413348522275051e-7
251001038	202104	8.44585757601079e-6
251006435	202104	8.763836994811585e-6
251008988	202104	0.00011000123645762611
251011832	202104	1.2292208986960248e-6
251013437	202104	3.027913480383596e-8
251028023	202104	8.210760270037903e-7
251031157	202104	1.6505849888247786e-7
251039543	202104	3.947960017018682e-6
251046034	202104	8.206506717159674e-7
251050628	202104	0.00015902761668711035
251061858	202104	2.292503115076383e-7
251068937	202104	3.068981417464796e-6
251074770	202104	4.583032381664758e-7
251079800	202104	2.0871726838158802e-7
251081550	202104	4.896600322403225e-7
251084539	202104	8.993399807947257e-9
251091909	202104	2.3210760128057713e-6
251092268	202104	2.157989265483022e-6
251101747	202104	1.8443972679686918e-7
251105983	202104	2.3412170393111017e-7
251107221	202104	8.157159253200352e-7
251110432	202104	2.8493840096256414e-7
251113421	202104	1.4867501319591848e-7
251115316	202104	1.346059990345771e-7
251120859	202104	1.4375831165094426e-7
251122464	202104	4.520272000057668e-6
251128587	202104	0.000021931069260063766
251134565	202104	1.8826331207706215e-7
251135812	202104	5.1657336715733306e-6
251143250	202104	3.322883359876692e-8
251144121	202104	0.000019912453362237083
251150688	202104	5.849089983718631e-7
251156589	202104	7.532670669441118e-8
251160090	202104	5.732382496044258e-6
251161918	202104	0.0003160611830501599
251164762	202104	1.954316931822497e-7
251165633	202104	3.208014165331052e-6
251165778	202104	1.1451029217917341e-6
251170082	202104	9.630802241026708e-6
251172413	202104	5.643844825134807e-6
251172490	202104	0.000010867268740624629
251172780	202104	0.000010409835202900099
251176504	202104	0.00002058295818349479
251177007	202104	2.1256930089786656e-6
251179638	202104	9.68892657294583e-7
251181824	202104	5.461766352666106e-7
251184300	202104	0.14732018315843468
251185692	202104	5.693108646157949e-6
251185906	202104	1.0367449057708746e-6
251187443	202104	6.252789285772193e-7
251195607	202104	7.109023826111133e-7
251197725	202104	1.6553159048219685e-7
251197870	202104	1.0097914169090115e-6
251201149	202104	0.009863001448310529
251209023	202104	2.929712386573261e-7
251209322	202104	4.281681893192572e-6
251213404	202104	7.625902463693886e-7
251213617	202104	1.2904398190904605e-6
251217776	202104	1.2188116742717096e-6
251217853	202104	5.3339323651222785e-8
251221354	202104	2.189252388637037e-7
251228861	202104	7.043912902313013e-8
251238707	202104	1.9720034748897998e-7
251240970	202104	1.6716482078303054e-7
251242866	202104	9.78021250860305e-7
251247896	202104	0.000023317994517738372
251248041	202104	0.00006484288038301257
251249792	202104	5.428822503430776e-8
251251397	202104	8.39252444059693e-7
251257016	202104	2.2858144421959138e-7
251268682	202104	0.22859313342982335
251268972	202104	1.4037245600967224e-6
251274224	202104	3.8121967468531184e-6
251281372	202104	1.5964366764436404e-7
251282755	202104	7.276273002974217e-7
251285676	202104	0.10363355090658154
251289322	202104	1.546541727325818e-7
251302516	202104	0.000010079789477114121
251314770	202104	2.2745174223093912e-8
251315864	202104	8.950882257554668e-7
251334386	202104	1.676396622767443e-7
251336940	202104	0.0061388410995132205
251351235	202104	1.6548391942190527e-8
251369536	202104	9.852754412561939e-7
251372311	202104	9.410961139567757e-6
251372892	202104	6.20171793576581e-8
251380040	202104	1.4180114473645295e-6
251391782	202104	0.00004690022540355572
251404617	202104	0.9759963696684589
251409502	202104	2.5974739090776922e-6
251411184	202104	0.000057359835911963635
251411620	202104	1.0078843886705617e-6
251413080	202104	2.764799316514346e-7
251426564	202104	1.248438514125753e-6
251426786	202104	5.333310903640372e-6
251428170	202104	5.091001486037348e-6
251429408	202104	6.230801175495779e-7
251440134	202104	7.04262781663173e-8
251448443	202104	5.80028120496661e-7
251450561	202104	0.0002564297367245616
251454788	202104	1.9737138090977703e-6
251463908	202104	9.998517869030813e-7
251474703	202104	4.800924203208371e-6
251476598	202104	3.915380858133526e-8
251482286	202104	4.420779511077007e-6
251487025	202104	9.510658530586182e-6
251489869	202104	1.2233843296482685e-7
251500954	202104	1.0375259494064106e-7
251501031	202104	2.7880809547629527e-7
251503285	202104	0.0012669357861873518
251522252	202104	0.00010566763974108625
251522756	202104	0.00003439985846967997
251542594	202104	0.000010974932811708361
251544711	202104	0.0005235712892094551
251549741	202104	0.0062597035677497016
251550834	202104	1.3015370433112342e-7
251553678	202104	9.572866472567141e-8
251556308	202104	4.408496093433503e-8
251557615	202104	1.3885630151937203e-7
251560313	202104	3.114386220299164e-7
251561483	202104	4.645929097117846e-8
251563456	202104	5.747319168934748e-6
251567171	202104	2.558903304455413e-7
251573806	202104	0.7063184961442256
251576650	202104	0.00030708196679349526
251579639	202104	1.0481573925367648e-6
251583507	202104	8.713200316277562e-6
251585181	202104	1.2906179732882062e-7
251601372	202104	3.3568715333866697e-7
251606556	202104	2.934257492625211e-7
251606915	202104	1.8818822489082162e-6
251613994	202104	9.678932304760351e-6
251616180	202104	0.33933876000356467
251617564	202104	1.9225080492507679e-7
251617709	202104	1.3877078107572377e-6
251622081	202104	5.337744953735839e-7
251624780	202104	5.477552582331279e-7
251635284	202104	3.291439558001208e-7
251636377	202104	7.034269068881762e-8
251636454	202104	9.64020774038028e-8
251641774	202104	2.4803567247616387e-8
251644037	202104	4.119843941448197e-6
251644618	202104	9.380715439160992e-8
251663653	202104	5.623095357033712e-8
251668102	202104	0.000011213121975884919
251671894	202104	4.944910646832831e-7
251686915	202104	6.358012456050203e-8
251691800	202104	6.571134065830397e-7
251695156	202104	9.955936715962533e-6
251697052	202104	6.131987440338419e-7
251704131	202104	0.00271177157757085
251713175	202104	1.070498348023067e-8
251716164	202104	4.732285747840922e-6
251742193	202104	1.7018245446695622e-6
251745626	202104	2.5227467443873005e-6
251747735	202104	1.0454390169391089e-6
251750434	202104	0.000022458758051643112
251754669	202104	9.511813567688823e-6
251756198	202104	4.4708521594884666e-6
251757581	202104	0.0023697410976913987
251779750	202104	6.220336425203093e-6
251780844	202104	6.7769132950658305e-6
251783107	202104	4.2848616266558235e-6
251785079	202104	2.452445371602469e-8
251786027	202104	7.058044618741029e-7
251786241	202104	0.007642340791000124
251792372	202104	8.08939262975986e-7
251794780	202104	2.143672058783701e-7
251797547	202104	2.40649699410736e-6
251797624	202104	0.021097738182289855
251802073	202104	1.1379553376131344e-6
251803969	202104	4.395489936678623e-7
251805207	202104	0.005218915933353744
251809657	202104	2.4822403263745793e-7
251812859	202104	0.17533297177854618
251819426	202104	0.000017874809891723542
251821757	202104	2.196031779396466e-6
251830143	202104	2.8075928144615758e-8
251832483	202104	1.9288174109110635e-6
251833935	202104	7.566716226556236e-7
251836565	202104	3.3749082691033815e-6
251836634	202104	1.660051915720617e-6
251841305	202104	1.0607149755641293e-6
251842910	202104	6.433177462315621e-7
251845242	202104	0.000012481389366984795
251850639	202104	3.6028818808596747e-6
251870255	202104	1.4933450029370867e-6
251875139	202104	0.0004010268736192173
251895413	202104	0.0016023721420595923
251896805	202104	0.00007183881659301188
251902347	202104	2.602568823872615e-7
251907086	202104	7.712782171466699e-9
251908615	202104	4.797437151359526e-6
251909341	202104	0.0007721897078543358
251912629	202104	0.000049442567004593944
251916130	202104	0.00013995028090286465
251917223	202104	1.0683330962212984e-6
251919631	202104	5.715944661806578e-8
251921741	202104	9.294766048683877e-6
251931664	202104	3.4607418571050655e-7
251933338	202104	2.4711881514759826e-6
251934798	202104	9.988543637236893e-7
251942894	202104	0.00006567791124986741
251943039	202104	2.495863809958597e-7
251943406	202104	3.2313684972711374e-8
251950255	202104	1.6540160027133292e-7
251950844	202104	4.67229115900947e-6
251952663	202104	5.1202006264585875e-8
251963090	202104	6.039323945943362e-7
251967830	202104	4.747690780890219e-6
251969657	202104	1.9474086856863662e-7
251970024	202104	2.1707204129111224e-7
251972501	202104	2.3222144473439812e-8
251977608	202104	1.2387491978891914e-7
251979503	202104	0.00007002479145002808
251988760	202104	4.6348029951342836e-6
251989495	202104	1.8812916159274762e-6
251992117	202104	8.940480361981335e-8
252016327	202104	8.663920830514826e-8
252016694	202104	0.00003212005361531229
252026609	202104	8.136429903659073e-6
252029896	202104	0.00007954798591137473
252032151	202104	1.3265531247688697e-7
252032373	202104	4.392748225176895e-7
252040537	202104	0.000010675601485572275
252042877	202104	5.585238270668655e-8
252049145	202104	8.055503223380404e-6
252051630	202104	0.00002362449356885691
252052868	202104	1.989152626831311e-6
252056728	202104	1.5285402912380773e-7
252069931	202104	0.000015312931133121865
252080503	202104	8.60807006157177e-7
252083347	202104	1.321505052683464e-6
252087505	202104	5.323539820593226e-7
252088018	202104	9.649191572995278e-8
252088530	202104	2.967384968839297e-7
252089768	202104	2.7030312884774337e-6
252090639	202104	0.0368843202728752
252091297	202104	2.592298608859403e-8
252100853	202104	1.1215146490880822e-6
252101365	202104	0.000022540098733130576
252107710	202104	7.799360374028941e-7
252108146	202104	3.579850505046358e-7
252110844	202104	1.9859917011765552e-7
252112595	202104	7.031066888623801e-7
252117044	202104	9.372188293656841e-8
252127907	202104	1.1636114213644538e-7
252131118	202104	5.90374257153901e-7
252132501	202104	0.0038925074879880388
252136950	202104	3.655835193620309e-8
252138479	202104	8.90627299659529e-8
252141980	202104	1.0812883164816786e-7
252147967	202104	7.219200356576703e-7
252154961	202104	5.863637408030041e-8
252157446	202104	9.636561126546116e-7
252159196	202104	1.7396724836869779e-6
252164739	202104	2.6806725659837602e-8
252166558	202104	2.48709703396679e-7
252170136	202104	4.335558886933771e-6
252176114	202104	1.0485795624836519e-7
252180051	202104	1.3141114407171338e-8
252184722	202104	0.0006076082429050688
252186763	202104	5.840319638463145e-7
252188659	202104	8.963750783014332e-8
252191058	202104	5.449515744866433e-8
252191425	202104	5.508264883247616e-8
252197403	202104	4.5802235371804915e-8
252201784	202104	1.6248976319775085e-8
252203022	202104	4.2788968140118596e-8
252210460	202104	0.00036428036961986046
252221981	202104	6.533784918389217e-8
252226361	202104	0.5353594715303414
252228548	202104	4.952151009979814e-7
252232852	202104	0.00004272501044390751
252236788	202104	1.1378716147033701e-7
252237882	202104	0.000037654733697286034
252240068	202104	3.701396555783104e-6
252251955	202104	2.6431401357654555e-9
252256481	202104	1.16423839778725e-7
252272596	202104	1.9846456294120664e-8
252273176	202104	5.319208477108342e-7
252274859	202104	3.0136272164850676e-7
252280401	202104	0.000027605779226630694
252282801	202104	2.012997142568888e-7
252286814	202104	4.824806433083083e-6
252289444	202104	6.451315059954532e-8
252292724	202104	4.581596651548552e-7
252294039	202104	1.06490915322282e-6
252300965	202104	1.5843272527208486e-7
252316353	202104	0.00012266280581266535
252322698	202104	6.57038867468038e-7
252331229	202104	2.2952936695274337e-7
252337574	202104	2.4933452684789076e-7
252339325	202104	0.0000531510134575488
252350777	202104	6.839749943706458e-7
252354056	202104	3.2071093308926786e-7
252357703	202104	2.033621815020609e-6
252359376	202104	0.000012099265474627372
252360760	202104	1.6944530826917647e-6
252363902	202104	7.886055152431223e-7
252377395	202104	7.1966884542029295e-6
252385559	202104	1.0262215295300625e-6
252387378	202104	5.958984431866877e-8
252388693	202104	8.86566563103835e-7
252392126	202104	5.027556065585876e-7
252408454	202104	8.384660952769566e-6
252410427	202104	2.8965366001501043e-6
252411597	202104	1.99073072820585e-7
252414219	202104	1.1315430956198143e-7
252414586	202104	5.545631522464371e-6
252417062	202104	6.379889214963728e-8
252421076	202104	1.6283643960345684e-6
252429752	202104	5.09902194672312e-8
252444193	202104	0.0009415076707423199
252445944	202104	1.4838227485622767e-7
252447985	202104	0.003397700855877999
252449009	202104	2.077893327072662e-8
252449078	202104	1.0578708308875266e-6
252452212	202104	0.000024201546354915585
252453962	202104	0.1182602535960833
252459727	202104	2.544577262550505e-7
252461255	202104	0.000041207411555235224
252477302	202104	0.00011446243764940228
252491742	202104	0.000014468679661061753
252491811	202104	1.0254964233174941e-7
252491956	202104	0.3183613375922817
252495167	202104	0.000018236698788780793
252504791	202104	8.534681592484525e-6
252506473	202104	6.905792989186921e-8
252507344	202104	7.616082306528373e-6
252507490	202104	1.5319205985641833e-7
252514492	202104	6.9043426342817405e-9
252528566	202104	2.371803273974174e-6
252531853	202104	4.821559975682318e-6
252533015	202104	1.3487325213466303e-8
252565910	202104	6.069772930837563e-8
252567003	202104	0.0003889526999083201
252571520	202104	4.788707535109361e-7
252571811	202104	0.00037349417863092357
252574219	202104	3.573978482868074e-8
252575824	202104	1.91147303577376e-6
252582315	202104	2.3881117081779164e-7
252582460	202104	1.0120195735301822e-7
252590701	202104	0.005583433335475444
252603024	202104	2.9210430066849898e-8
252604774	202104	2.0563099628636303e-7
252605218	202104	3.486473570404339e-8
252605654	202104	0.00002759215568665535
252606670	202104	1.5397261687261867e-6
252611708	202104	4.49132745661874e-6
252614552	202104	8.924377607046622e-8
252619147	202104	6.3191961873750546e-6
252623007	202104	0.000012277786856295067
252623297	202104	6.891150616071188e-7
252623886	202104	0.0002618507504499067
252624979	202104	8.374987465967806e-6
252627020	202104	0.000011244181508158793
252627456	202104	2.5019704208009387e-7
252635116	202104	0.00014601922488649522
252635483	202104	3.7233532999853284e-7
252663630	202104	1.2916874861005845e-6
252671358	202104	5.7127614535684504e-8
252671435	202104	1.5008551225929202e-7
252676687	202104	0.000017783259872554573
252677558	202104	2.56521822120703e-7
252697541	202104	1.1556609980334589e-7
252707900	202104	2.590026804044832e-6
252712418	202104	6.095654267518778e-7
252714313	202104	0.00029369039234708845
252715842	202104	3.623251159287925e-8
252718839	202104	0.00010612767428712997
252722845	202104	1.3457142097683155e-6
252730505	202104	1.3074069442579717e-6
252731521	202104	5.963336908842982e-8
252735022	202104	6.994476974615298e-7
252748301	202104	0.7560601340890164
